name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий
@angular-architects/module-federation;22.0.0;22.0.0;https://registry.npmjs.org/@angular-architects/module-federation/-/module-federation-22.0.0.tgz;npm install @angular-architects/module-federation@22.0.0;direct;
@angular-architects/native-federation;22.1.2;22.1.2;https://registry.npmjs.org/@angular-architects/native-federation/-/native-federation-22.1.2.tgz;npm install @angular-architects/native-federation@22.1.2;direct;
@angular-builders/jest;22.0.1;22.0.1;https://registry.npmjs.org/@angular-builders/jest/-/jest-22.0.1.tgz;npm install @angular-builders/jest@22.0.1;direct;
@angular/animations;22.1.6;22.1.6;https://registry.npmjs.org/@angular/animations/-/animations-22.1.6.tgz;npm install @angular/animations@22.1.6;direct;
@angular/build;22.1.8;22.1.8;https://registry.npmjs.org/@angular/build/-/build-22.1.8.tgz;npm install @angular/build@22.1.8;direct;
@angular/cdk;22.1.6;22.1.6;https://registry.npmjs.org/@angular/cdk/-/cdk-22.1.6.tgz;npm install @angular/cdk@22.1.6;direct;
@angular/cli;22.1.8;22.1.8;https://registry.npmjs.org/@angular/cli/-/cli-22.1.8.tgz;npm install @angular/cli@22.1.8;direct;
@angular/common;22.1.6;22.1.6;https://registry.npmjs.org/@angular/common/-/common-22.1.6.tgz;npm install @angular/common@22.1.6;direct;
@angular/compiler;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler/-/compiler-22.1.6.tgz;npm install @angular/compiler@22.1.6;direct;
@angular/compiler-cli;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler-cli/-/compiler-cli-22.1.6.tgz;npm install @angular/compiler-cli@22.1.6;direct;
@angular/core;22.1.6;22.1.6;https://registry.npmjs.org/@angular/core/-/core-22.1.6.tgz;npm install @angular/core@22.1.6;direct;
@angular/forms;22.1.6;22.1.6;https://registry.npmjs.org/@angular/forms/-/forms-22.1.6.tgz;npm install @angular/forms@22.1.6;direct;
@angular/localize;22.1.6;22.1.6;https://registry.npmjs.org/@angular/localize/-/localize-22.1.6.tgz;npm install @angular/localize@22.1.6;direct;
@angular/material;22.1.6;22.1.6;https://registry.npmjs.org/@angular/material/-/material-22.1.6.tgz;npm install @angular/material@22.1.6;direct;
@angular/platform-browser;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser/-/platform-browser-22.1.6.tgz;npm install @angular/platform-browser@22.1.6;direct;
@angular/platform-browser-dynamic;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser-dynamic/-/platform-browser-dynamic-22.1.6.tgz;npm install @angular/platform-browser-dynamic@22.1.6;direct;
@angular/router;22.1.6;22.1.6;https://registry.npmjs.org/@angular/router/-/router-22.1.6.tgz;npm install @angular/router@22.1.6;direct;
@eslint/js;10.0.1;10.0.1;https://registry.npmjs.org/@eslint/js/-/js-10.0.1.tgz;npm install @eslint/js@10.0.1;direct;
@softarc/native-federation-node;3.5.6;3.5.6;https://registry.npmjs.org/@softarc/native-federation-node/-/native-federation-node-3.5.6.tgz;npm install @softarc/native-federation-node@3.5.6;direct;
@types/jest;30.0.0;30.0.0;https://registry.npmjs.org/@types/jest/-/jest-30.0.0.tgz;npm install @types/jest@30.0.0;direct;
angular-eslint;22.5.0;22.5.0;https://registry.npmjs.org/angular-eslint/-/angular-eslint-22.5.0.tgz;npm install angular-eslint@22.5.0;direct;
es-module-shims;2.8.4;2.8.4;https://registry.npmjs.org/es-module-shims/-/es-module-shims-2.8.4.tgz;npm install es-module-shims@2.8.4;direct;
eslint;10.10.0;10.10.0;https://registry.npmjs.org/eslint/-/eslint-10.10.0.tgz;npm install eslint@10.10.0;direct;
eslint-config-prettier;10.1.8;10.1.8;https://registry.npmjs.org/eslint-config-prettier/-/eslint-config-prettier-10.1.8.tgz;npm install eslint-config-prettier@10.1.8;direct;
jest;30.5.1;30.5.1;https://registry.npmjs.org/jest/-/jest-30.5.1.tgz;npm install jest@30.5.1;direct;
jest-environment-jsdom;30.5.1;30.5.1;https://registry.npmjs.org/jest-environment-jsdom/-/jest-environment-jsdom-30.5.1.tgz;npm install jest-environment-jsdom@30.5.1;direct;
jest-preset-angular;17.0.0;17.0.0;https://registry.npmjs.org/jest-preset-angular/-/jest-preset-angular-17.0.0.tgz;npm install jest-preset-angular@17.0.0;direct;
prettier;3.9.6;3.9.6;https://registry.npmjs.org/prettier/-/prettier-3.9.6.tgz;npm install prettier@3.9.6;direct;
rxjs;7.8.2;7.8.2;https://registry.npmjs.org/rxjs/-/rxjs-7.8.2.tgz;npm install rxjs@7.8.2;direct;
tslib;2.8.1;2.8.1;https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz;npm install tslib@2.8.1;direct;
typescript;6.0.3;6.0.3;https://registry.npmjs.org/typescript/-/typescript-6.0.3.tgz;npm install typescript@6.0.3;direct;
typescript-eslint;8.70.0;8.70.0;https://registry.npmjs.org/typescript-eslint/-/typescript-eslint-8.70.0.tgz;npm install typescript-eslint@8.70.0;direct;
zone.js;0.16.3;0.16.3;https://registry.npmjs.org/zone.js/-/zone.js-0.16.3.tgz;npm install zone.js@0.16.3;direct;
tapable;2.3.0;2.3.0;https://registry.npmjs.org/tapable/-/tapable-2.3.0.tgz;npm install tapable@2.3.0;@module-federation/enhanced, enhanced-resolve, mini-css-extract-plugin, webpack;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
terser;5.49.0;5.49.0;https://registry.npmjs.org/terser/-/terser-5.49.0.tgz;npm install terser@5.49.0;@angular-devkit/build-angular, minimizer-webpack-plugin;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
test-exclude;7.0.2;7.0.2;https://registry.npmjs.org/test-exclude/-/test-exclude-7.0.2.tgz;npm install test-exclude@7.0.2;babel-plugin-istanbul;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
thingies;2.6.1;2.6.1;https://registry.npmjs.org/thingies/-/thingies-2.6.1.tgz;npm install thingies@2.6.1;@jsonjoy.com/fs-core, @jsonjoy.com/fs-fsa, @jsonjoy.com/fs-node, @jsonjoy.com/json-pack, memfs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
thunky;1.1.0;1.1.0;https://registry.npmjs.org/thunky/-/thunky-1.1.0.tgz;npm install thunky@1.1.0;multicast-dns;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tinyglobby;0.2.17;0.2.17;https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.17.tgz;npm install tinyglobby@0.2.17;@angular-devkit/build-angular, @angular/build, @angular/localize, @typescript-eslint/typescript-estree, copy-webpack-plugin, vite;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tldts;7.4.12;7.4.12;https://registry.npmjs.org/tldts/-/tldts-7.4.12.tgz;npm install tldts@7.4.12;tough-cookie;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tldts-core;7.4.12;7.4.12;https://registry.npmjs.org/tldts-core/-/tldts-core-7.4.12.tgz;npm install tldts-core@7.4.12;tldts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
to-regex-range;5.0.1;5.0.1;https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz;npm install to-regex-range@5.0.1;fill-range;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
toidentifier;1.0.1;1.0.1;https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz;npm install toidentifier@1.0.1;http-errors;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tough-cookie;6.0.2;6.0.2;https://registry.npmjs.org/tough-cookie/-/tough-cookie-6.0.2.tgz;npm install tough-cookie@6.0.2;jsdom;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tr46;6.0.0;6.0.0;https://registry.npmjs.org/tr46/-/tr46-6.0.0.tgz;npm install tr46@6.0.0;whatwg-url;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tree-dump;1.1.0;1.1.0;https://registry.npmjs.org/tree-dump/-/tree-dump-1.1.0.tgz;npm install tree-dump@1.1.0;@jsonjoy.com/fs-print, @jsonjoy.com/json-pack, memfs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
ts-api-utils;2.5.0;2.5.0;https://registry.npmjs.org/ts-api-utils/-/ts-api-utils-2.5.0.tgz;npm install ts-api-utils@2.5.0;@angular-eslint/eslint-plugin, @typescript-eslint/eslint-plugin, @typescript-eslint/type-utils, @typescript-eslint/typescript-estree;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
ts-jest;29.4.12;29.4.12;https://registry.npmjs.org/ts-jest/-/ts-jest-29.4.12.tgz;npm install ts-jest@29.4.12;jest-preset-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
tsyringe;4.10.0;4.10.0;https://registry.npmjs.org/tsyringe/-/tsyringe-4.10.0.tgz;npm install tsyringe@4.10.0;@peculiar/x509;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
type-check;0.4.0;0.4.0;https://registry.npmjs.org/type-check/-/type-check-0.4.0.tgz;npm install type-check@0.4.0;levn, optionator;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
type-detect;4.0.8;4.0.8;https://registry.npmjs.org/type-detect/-/type-detect-4.0.8.tgz;npm install type-detect@4.0.8;@sinonjs/commons;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
type-fest;0.21.3;0.21.3;https://registry.npmjs.org/type-fest/-/type-fest-0.21.3.tgz;npm install type-fest@0.21.3;ansi-escapes, ts-jest;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
type-is;2.1.0;2.1.0;https://registry.npmjs.org/type-is/-/type-is-2.1.0.tgz;npm install type-is@2.1.0;body-parser, express;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
typed-assert;1.0.9;1.0.9;https://registry.npmjs.org/typed-assert/-/typed-assert-1.0.9.tgz;npm install typed-assert@1.0.9;webpack-subresource-integrity;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
uglify-js;3.19.3;3.19.3;https://registry.npmjs.org/uglify-js/-/uglify-js-3.19.3.tgz;npm install uglify-js@3.19.3;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
undici;7.29.0;7.29.0;https://registry.npmjs.org/undici/-/undici-7.29.0.tgz;npm install undici@7.29.0;@module-federation/dts-plugin, jsdom;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
undici-types;6.21.0;6.21.0;https://registry.npmjs.org/undici-types/-/undici-types-6.21.0.tgz;npm install undici-types@6.21.0;@types/jsdom, @types/node;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
unicode-canonical-property-names-ecmascript;2.0.1;2.0.1;https://registry.npmjs.org/unicode-canonical-property-names-ecmascript/-/unicode-canonical-property-names-ecmascript-2.0.1.tgz;npm install unicode-canonical-property-names-ecmascript@2.0.1;unicode-match-property-ecmascript;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
unicode-match-property-ecmascript;2.0.0;2.0.0;https://registry.npmjs.org/unicode-match-property-ecmascript/-/unicode-match-property-ecmascript-2.0.0.tgz;npm install unicode-match-property-ecmascript@2.0.0;regexpu-core;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
unicode-match-property-value-ecmascript;2.2.1;2.2.1;https://registry.npmjs.org/unicode-match-property-value-ecmascript/-/unicode-match-property-value-ecmascript-2.2.1.tgz;npm install unicode-match-property-value-ecmascript@2.2.1;regexpu-core;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
unicode-property-aliases-ecmascript;2.2.0;2.2.0;https://registry.npmjs.org/unicode-property-aliases-ecmascript/-/unicode-property-aliases-ecmascript-2.2.0.tgz;npm install unicode-property-aliases-ecmascript@2.2.0;unicode-match-property-ecmascript;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
